teks,target_bank,sentimen
rekening Bank BCA saya gunakan khusus untuk tabungan belakangan.,Bank BCA,netral
"Honestly, Bank Mandiri overall bagus, proses verifikasi buka rekening Bank Mandiri via video call cepat dan mudah dan integrasi dengan berbagai platform digital di Bank Mandiri seamless, padahal notifikasi transaksi dari Livin by Mandiri sering telat masuk, jadi was-was.",Bank Mandiri,campuran
"Terus terang, Bank BCA overall bagus, teknologi AI di Bank BCA membantu deteksi fraud dengan akurat dan onboarding di Bank BCA dikasih welcome gift yang menarik, beda cerita kalau nomor antrian di Bank BCA sering error atau loncat-loncat.",Bank BCA,campuran
"Kalau boleh jujur, Bank BNI overall bagus, Bank BNI banyak kerjasama dengan merchant, jadi banyak diskon F&B dan fitur di BNI Mobile Banking lengkap banget, semua bisa dari hp, gak perlu ke cabang, namun keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising.",Bank BNI,campuran
"Sejauh ini, Bank Mandiri overall bagus, robo advisor Bank Mandiri membantu pilih portofolio yang tepat dan CS Bank Mandiri sabar banget jelasinnya, gak bikin bingung, padahal proses blokir kartu Bank Mandiri kalau hilang ribet dan butuh waktu lama.",Bank Mandiri,campuran
"Pengalaman pribadiku sih, Bank BNI overall bagus, bisa atur budget dan tracking pengeluaran di BNI Mobile Banking, sangat membantu dan promo cashback Bank BNI sering banget, lumayan buat tambahan, tapi AC di kantor cabang Bank BNI kurang dingin, gerah nunggu.",Bank BNI,campuran
"Atm bank mandiri mudah ditemukan di mana-mana, bahkan di kota kecil. Worth it banget pilih Bank Mandiri!",Bank Mandiri,positif
"Jujur, pas weekend, follow up dari CS Bank Mandiri lemah, janji gak ditepati banget. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Honestly, pas system maintenance, biaya kartu kredit Bank BRI annual fee-nya tinggi gila. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
Gak ada setoran awal minimum yang besar untuk buka tabungan di bank bri. Recommend sangat buat yang mau coba Bank BRI!,Bank BRI,positif
"Dari tadi pagi ATM Bank Mandiri sering offline atau rusak, pas butuh malah gak bisa dipakai ekstrem. Kecewa sama Bank Mandiri.",Bank Mandiri,negatif
"Dari pengalaman, Bank BRI overall bagus, onboarding di Bank BRI dikasih welcome gift yang menarik dan sistem keamanan Bank BRI menggunakan enkripsi tingkat militer, padahal sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank BRI,campuran
"Kesel parah sama Bank BNI, minggu lalu ruang ATM Bank BNI sering kotor dan kurang terawat.",Bank BNI,negatif
"Pengalaman pribadiku sih, Bank BRI overall bagus, bisa beli emas digital langsung dari aplikasi Bank BRI dan dokumen yang dibutuhkan buka rekening Bank BRI simpel, cuma KTP, tapi ruang ATM Bank BRI sering kotor dan kurang terawat.",Bank BRI,campuran
"Belakangan, saat gajian, ATM Bank BCA jarang kosong uangnya, selalu terisi. Bank BCA unggul dibanding Bank BNI sih.",Bank BCA,positif
"Sebagai yang sebagai freelancer, SBN dan obligasi di Bank BNI pilihan investasinya beragam. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
Tadi layar sentuh di ATM Bank BNI sering tidak responsif ekstrem. Kecewa sama Bank BNI.,Bank BNI,negatif
"Dari pengalaman, Bank BRI overall bagus, antrian di ATM Bank BRI biasanya cepat karena mesinnya responsif dan inovasi fintech Bank BRI selalu di depan dibanding kompetitor, akan tetapi CS Bank BRI kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan.",Bank BRI,campuran
"Jujur, jam makan siang, sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot luar biasa. Mending pindah ke Bank BNI aja kayaknya.",Bank Mandiri,negatif
Api bank bca untuk developer sangat well-documented. Worth it banget pilih Bank BCA!,Bank BCA,positif
"Jujur, dokumen yang dibutuhkan buka rekening Bank Mandiri simpel, cuma KTP, namun ATM Bank BCA sering offline atau rusak, pas butuh malah gak bisa dipakai ekstrem.",Bank BCA,negatif
"Kalau boleh jujur, jam makan siang, CS di social media Bank BNI balasnya lama dan sering template jawabannya ekstrem. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BNI,negatif
"Jujur, Bank BCA overall bagus, reksadana di Bank BCA performanya konsisten bagus dan layar ATM Bank BCA jernih dan touchscreen-nya sensitif, di sisi lain CS Bank BCA sering putus sambungan di tengah pembicaraan.",Bank BCA,campuran
"Pengalaman pribadiku sih, Bank Mandiri overall bagus, proses verifikasi buka rekening Bank Mandiri via video call cepat dan mudah dan sistem keamanan Bank Mandiri menggunakan enkripsi tingkat militer, padahal jam operasional cabang Bank Mandiri terbatas, sulit pas hari kerja.",Bank Mandiri,campuran
"Kalau transfer ke sesama bank bni gratis, jadi sering kupakai, cuma ATM Bank Mandiri sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank Mandiri,negatif
"Tadi, waktu lagi busy, login di BRImo sekarang cepat pakai biometrik, praktis!. Bank BRI jauh lebih baik dari Bank Mandiri sih.",Bank Mandiri,negatif
"Guys, Bank Mandiri atau Bank BCA ya buat kredit rumah? Lagi galau nih",Bank BCA,netral
"Lagi compare Bank BRI vs Bank Mandiri, ada masukan?",Bank Mandiri,netral
"Kartu debit bank bca langsung aktif setelah rekening jadi, walaupun biaya kartu kredit Bank BNI annual fee-nya tinggi.",Bank BNI,negatif
"Kalau menurut saya, pas lagi butuh dana darurat, sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot super. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Kalau dari segi pembukaan_rekening, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BRI. Tapi kalau teknologi, integrasi dengan berbagai platform digital di Bank BNI seamless. Susah milihnya.",Bank BRI,positif
"Akhir-akhir ini, pas system maintenance, proses verifikasi buka rekening Bank BRI via video call cepat dan mudah. Bank BRI hampir sama kayak Bank Mandiri sih.",Bank BRI,positif
"Inovasi fintech bank bni selalu di depan dibanding kompetitor, beda cerita kalau keamanan data di Bank BCA perlu ditingkatkan lagi, masih was-was soal phising.",Bank BNI,positif
Dari tadi pagi pernah ada kasus double charge di kartu kredit Bank BRI sangat. Kecewa sama Bank BRI.,Bank BRI,negatif
"Kemarin, pas system maintenance, antrian di ATM Bank BCA biasanya cepat karena mesinnya responsif. Bank BCA setara dengan Bank BRI sih.",Bank BCA,positif
Dark mode di livin by mandiri bikin mata gak capek pas malem. Gaskeun deh ke Bank Mandiri!,Bank Mandiri,positif
"Akhir-akhir ini CS Bank Mandiri kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan ekstrem. Kecewa sama Bank Mandiri.",Bank Mandiri,negatif
"Dari pengalaman, kartu debit Bank BCA langsung aktif setelah rekening jadi, sayangnya telepon CS Bank BRI antrinya lama banget, habis pulsa banyak cuma buat nunggu parah.",Bank BRI,negatif
"Sebagai yang buat anak kuliah, inovasi fintech Bank Mandiri selalu di depan dibanding kompetitor. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Kalau dari segi investasi, SBN dan obligasi di Bank Mandiri pilihan investasinya beragam. Tapi kalau promo, program poin reward Bank BCA bisa ditukar berbagai hadiah menarik. Susah milihnya.",Bank Mandiri,positif
"Dark mode di mybca bikin mata gak capek pas malem, namun WiFi gratis di Bank Mandiri lemot dan sering putus.",Bank BCA,positif
"Sebagai yang buat anak kuliah, robo advisor Bank BRI membantu pilih portofolio yang tepat. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Selain tarik tunai, fitur setor tunai di atm bank mandiri sangat membantu. Worth it banget pilih Bank Mandiri!",Bank Mandiri,positif
"Tadi, pas weekend, reksadana di Bank Mandiri performanya konsisten bagus. Bank Mandiri masih kalah sama Bank BNI sih.",Bank Mandiri,positif
"Sebagai yang buat anak kuliah, buka rekening Bank Mandiri sekarang bisa full online, gak sampai 10 menit jadi. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Kesel sangat sama Bank BRI, tadi kasus fraud yang lambat ditangani tim Bank BRI.",Bank BRI,negatif
"Fitur investasi di bank bni mudah dipahami pemula, sayangnya BRImo crash kalau hp storage penuh, gak ada warning.",Bank BRI,negatif
"Terus terang, Bank BRI overall bagus, aplikasi BRImo-nya sangat intuitif dan mudah digunakan, bahkan buat pemula dan sistem keamanan Bank BRI menggunakan enkripsi tingkat militer, meski charge untuk layanan priority banking Bank BRI gak worth it.",Bank BRI,campuran
"Kalau boleh jujur, Bank BNI overall bagus, bisa bayar tagihan listrik dan PDAM di ATM Bank BNI dan keamanan BNI Mobile Banking berlapis-lapis, bikin tenang, di sisi lain CS Bank BNI sering putus sambungan di tengah pembicaraan.",Bank BNI,campuran
"Kemarin ATM Bank BCA sering offline atau rusak, pas butuh malah gak bisa dipakai gila. Kecewa sama Bank BCA.",Bank BCA,negatif
"Terus terang, petugas di kantor cabang Bank BRI ramah-ramah dan informatif, tapi fasilitas di kantor cabang Bank BNI kurang nyaman untuk tunggu luar biasa.",Bank BNI,negatif
"Honestly, Bank Mandiri overall bagus, biaya admin bulanannya worth it dengan semua kemudahan yang didapat dan teknologi AI di Bank Mandiri membantu deteksi fraud dengan akurat, beda cerita kalau data breach di Bank Mandiri beberapa waktu lalu bikin khawatir.",Bank Mandiri,campuran
"Sebagai yang ganti dari bank konvensional, sistem keamanan Bank BNI menggunakan enkripsi tingkat militer. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Sejauh ini, Bank BCA overall bagus, masalah saya cepat teratasi berkat bantuan CS Bank BCA via telepon dan biaya transfer online Bank BCA lebih murah dari yang offline, sayangnya myBCA makan banyak memori dan baterai hp.",Bank BCA,campuran
"Pengalaman pribadiku sih, waktu mau bayar tagihan, CS Bank BCA jam operasionalnya terbatas, gak 24 jam total. Mending pindah ke Bank BNI aja kayaknya.",Bank BCA,negatif
"Sejak pakai, Bank Mandiri overall bagus, dokumen yang dibutuhkan buka rekening Bank Mandiri simpel, cuma KTP dan transfer pakai Livin by Mandiri anti ribet, prosesnya cepat dan simpel, beda cerita kalau pernah ada kasus double charge di kartu kredit Bank Mandiri.",Bank Mandiri,campuran
Sistem keamanan bank bca menggunakan enkripsi tingkat militer. Bank BCA emang the best!,Bank BCA,positif
"Jujur, Bank BNI overall bagus, bisa atur budget dan tracking pengeluaran di BNI Mobile Banking, sangat membantu dan fitur investasi di Bank BNI mudah dipahami pemula, namun sempat khawatir dengan kasus skimming di Bank BNI, jadi takut nabung banyak.",Bank BNI,campuran
"Suka banget karena bank mandiri banyak promo transfer gratis via bi-fast, tapi WiFi gratis di Bank BNI lemot dan sering putus.",Bank Mandiri,positif
Teknologi ai di bank mandiri membantu deteksi fraud dengan akurat. Recommend bener-bener buat yang mau coba Bank Mandiri!,Bank Mandiri,positif
"Dari tadi pagi ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai bener-bener. Kecewa sama Bank BNI.",Bank BNI,negatif
"Belakangan, waktu mau bayar tagihan, buka rekening Bank BNI sekarang bisa full online, gak sampai 10 menit jadi. Bank BNI masih di bawah Bank BRI sih.",Bank BNI,positif
"baru saja memindahkan rekening gaji saya ke Bank BNI, sambil tanya-tanya produk.",Bank BNI,netral
"Sejak kemarin, jam makan siang, tabungan Bank BNI gak ada minimum saldo yang memberatkan. Bank BNI masih di bawah Bank BRI sih.",Bank BNI,positif
saya adalah nasabah Bank Mandiri sudah 5 tahun sejak kemarin.,Bank Mandiri,netral
"Dari pengalaman, widget di home screen untuk Livin by Mandiri praktis banget, sayangnya keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising banget.",Bank Mandiri,positif
"Jujur, kolaborasi Bank BNI dengan e-commerce sering ada flash sale, akan tetapi ATM Bank BCA sering offline atau rusak, pas butuh malah gak bisa dipakai bener-bener.",Bank BCA,negatif
"Kalau boleh jujur, Bank BCA overall bagus, integrasi dengan berbagai platform digital di Bank BCA seamless dan SBN dan obligasi di Bank BCA pilihan investasinya beragam, walaupun pernah ada kasus double charge di kartu kredit Bank BCA.",Bank BCA,campuran
"Kesel banget sama Bank BCA, kemarin susah banget nyari ATM Bank BCA di daerah saya, harus pergi jauh.",Bank BCA,negatif
"Menurutku, Bank BNI overall bagus, selain tarik tunai, fitur setor tunai di ATM Bank BNI sangat membantu dan integrasi dengan berbagai platform digital di Bank BNI seamless, walaupun night mode BNI Mobile Banking malah bikin mata pusing, kontras kurang.",Bank BNI,campuran
"Dari pengalaman, saat gajian, antrian di ATM Bank BRI selalu panjang, terutama weekend parah. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Sebagai yang sebagai freelancer, robo advisor Bank Mandiri membantu pilih portofolio yang tepat. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Minggu lalu, saat gajian, ATM Bank BNI jarang kosong uangnya, selalu terisi. Bank BNI jauh lebih baik dari Bank BCA sih.",Bank BCA,negatif
"Pengalaman pribadiku sih, Bank BRI overall bagus, antrian di ATM Bank BRI biasanya cepat karena mesinnya responsif dan aplikasi BRImo-nya sangat intuitif dan mudah digunakan, bahkan buat pemula, meski AC di kantor cabang Bank BRI kurang dingin, gerah nunggu.",Bank BRI,campuran
"Kalau dari segi pembukaan_rekening, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BCA. Tapi kalau mobile_banking, BNI Mobile Banking sangat stabil dan jarang error, bisa diandalkan. Susah milihnya.",Bank BNI,positif
"Kalau transfer ke sesama bank bni gratis, jadi sering kupakai, cuma ATM Bank Mandiri sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BNI,positif
"Jujur, pas tanggal tua, nomor antrian di Bank BRI sering error atau loncat-loncat bener-bener. Mending pindah ke Bank BNI aja kayaknya.",Bank BRI,negatif
"Kalau dari segi atm, ATM Bank Mandiri bisa deposit cek, praktis untuk yang bisnis. Tapi kalau pembukaan_rekening, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BNI. Susah milihnya.",Bank Mandiri,positif
"Kalau menurut saya, Bank BRI overall bagus, inovasi fintech Bank BRI selalu di depan dibanding kompetitor dan pengalaman saya dengan customer service Bank BRI selalu baik dan solutif, meski sering nemu ATM Bank BRI yang uangnya pecahan besar semua, gak ada 50 ribu.",Bank BRI,campuran
"Kesel bener-bener sama Bank BRI, akhir-akhir ini kasus fraud yang lambat ditangani tim Bank BRI.",Bank BRI,negatif
"Lagi compare Bank BNI vs Bank BCA, ada masukan?",Bank BCA,netral
"Sebagai yang sebagai freelancer, Bank Mandiri banyak kerjasama dengan merchant, jadi banyak diskon F&B. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
Dark mode di brimo bikin mata gak capek pas malem. Gaskeun deh ke Bank BRI!,Bank BRI,positif
"Honestly, Bank BNI overall bagus, birthday promo dari Bank BNI selalu menggiurkan setiap tahun dan ATM Bank BNI mudah ditemukan di mana-mana, bahkan di kota kecil, meski fasilitas di kantor cabang Bank BNI kurang nyaman untuk tunggu.",Bank BNI,campuran
"Kesel sangat sama Bank BCA, akhir-akhir ini loading time myBCA makin lama setelah update terakhir.",Bank BCA,negatif
"Sebagai yang sebagai freelancer, API Bank BCA untuk developer sangat well-documented. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Terus terang, Bank BCA overall bagus, fitur di myBCA lengkap banget, semua bisa dari hp, gak perlu ke cabang dan dokumen yang dibutuhkan buka rekening Bank BCA simpel, cuma KTP, meski pernah ada kasus double charge di kartu kredit Bank BCA.",Bank BCA,campuran
"Sejak pakai, dokumen yang dibutuhkan buka rekening Bank BCA simpel, cuma KTP, meski receipt ATM Bank BRI sering habis kertas atau blur printnya gila.",Bank BRI,negatif
"Bisa atur budget dan tracking pengeluaran di livin by mandiri, sangat membantu. Gaskeun deh ke Bank Mandiri!",Bank Mandiri,positif
"Terus terang, jam makan siang, data breach di Bank Mandiri beberapa waktu lalu bikin khawatir ekstrem. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Jujur, bisa beli emas digital langsung dari aplikasi Bank BCA, tapi sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot total.",Bank BCA,positif
"Sebagai yang sebagai freelancer, fitur split bill di BNI Mobile Banking memudahkan patungan sama teman. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Sebagai yang pensiun dari bank lama, tabungan Bank Mandiri gak ada minimum saldo yang memberatkan. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Biaya transfer online bank bca lebih murah dari yang offline, beda cerita kalau data breach di Bank BRI beberapa waktu lalu bikin khawatir.",Bank BCA,positif
"baru saja memindahkan rekening gaji saya ke Bank BCA, sambil tanya-tanya produk.",Bank BCA,netral
Pengalaman saya dengan customer service bank bni selalu baik dan solutif. Recommend bener-bener buat yang mau coba Bank BNI!,Bank BNI,positif
"Sebagai yang sebagai freelancer, tampilan myBCA modern dan user-friendly, enak dilihat. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Kalau dari segi mobile_banking, keamanan BRImo berlapis-lapis, bikin tenang. Tapi kalau mobile_banking, aplikasi myBCA-nya sangat intuitif dan mudah digunakan, bahkan buat pemula. Susah milihnya.",Bank BRI,positif
