teks,target_bank,sentimen
"Dari pengalaman, Bank Mandiri overall bagus, proses verifikasi buka rekening Bank Mandiri via video call cepat dan mudah dan integrasi dengan berbagai platform digital di Bank Mandiri seamless, padahal WiFi gratis di Bank Mandiri lemot dan sering putus.",Bank Mandiri,campuran
"Sebagai yang untuk usaha kecil, gak ada biaya top up ke e-wallet dari Bank BRI, hemat!. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Kalau menurut saya, Bank BNI overall bagus, proses verifikasi buka rekening Bank BNI via video call cepat dan mudah dan walaupun antre, pelayanan di teller Bank BNI efisien dan cepat, beda cerita kalau fasilitas di kantor cabang Bank BNI kurang nyaman untuk tunggu.",Bank BNI,campuran
"Dari pengalaman, pas system maintenance, CS Bank BNI sering putus sambungan di tengah pembicaraan banget. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Dari tadi pagi, waktu mau bayar tagihan, jaringan ATM Bank BRI sangat luas, jadi gampang tarik tunai. Bank BRI lebih worth it dibanding Bank Mandiri sih.",Bank Mandiri,negatif
"Keamanan bni mobile banking berlapis-lapis, bikin tenang. Gaskeun deh ke Bank BNI!",Bank BNI,positif
"Kalau dari segi teknologi, sistem keamanan Bank BNI menggunakan enkripsi tingkat militer. Tapi kalau teknologi, inovasi fintech Bank BRI selalu di depan dibanding kompetitor. Susah milihnya.",Bank BNI,positif
"Sejauh ini, Bank BCA overall bagus, fitur cardless di myBCA ngebantu banget pas dompet ketinggalan dan robo advisor Bank BCA membantu pilih portofolio yang tepat, cuma receipt ATM Bank BCA sering habis kertas atau blur printnya.",Bank BCA,campuran
"Sebagai yang sebagai freelancer, fitur investasi di Bank BRI mudah dipahami pemula. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Kemarin, jam makan siang, bisa bayar tagihan listrik dan PDAM di ATM Bank Mandiri. Bank Mandiri jauh lebih baik dari Bank BRI sih.",Bank Mandiri,positif
"Dari tadi pagi, waktu lagi busy, bisa atur budget dan tracking pengeluaran di myBCA, sangat membantu. Bank BCA masih unggul dibanding Bank BNI sih.",Bank BNI,negatif
"Pengalaman pribadiku sih, waktu mau bayar tagihan, email complaint ke Bank BRI gak pernah dibalas dengan tuntas parah. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Kesel sangat sama Bank BNI, kemarin BNI Mobile Banking lemot banget kalau dipakai pas jam sibuk, loadingnya lama.",Bank BNI,negatif
"Kalau boleh jujur, Bank BCA overall bagus, complaint handling di Bank BCA profesional dan follow up terus dan teknologi AI di Bank BCA membantu deteksi fraud dengan akurat, meski kasus fraud yang lambat ditangani tim Bank BCA.",Bank BCA,campuran
"Inovasi fintech bank bri selalu di depan dibanding kompetitor, namun kasus fraud yang lambat ditangani tim Bank Mandiri.",Bank BRI,positif
"Sebagai yang pensiun dari bank lama, birthday promo dari Bank BRI selalu menggiurkan setiap tahun. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Menurutku, pas tanggal tua, proses blokir kartu Bank BCA kalau hilang ribet dan butuh waktu lama super. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BCA,negatif
"Minta saran dong, antara Bank BNI dan Bank BRI mana yang lebih worth it?",Bank BNI,netral
"Sebagai yang ganti dari bank konvensional, buka rekening Bank BCA sekarang bisa full online, gak sampai 10 menit jadi. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
Inovasi fintech bank bni selalu di depan dibanding kompetitor. Gaskeun deh ke Bank BNI!,Bank BNI,positif
"Akhir-akhir ini, ketika lagi traveling, Livin by Mandiri sangat stabil dan jarang error, bisa diandalkan. Bank Mandiri beda tipis sama Bank BCA sih.",Bank BCA,negatif
"Kolaborasi bank mandiri dengan e-commerce sering ada flash sale, walaupun keamanan area ATM Bank BCA kurang, sering ada orang mencurigakan.",Bank Mandiri,positif
"Pengalaman pribadiku sih, saat transfer ke orang tua, aplikasi BRImo sering banget maintenance, apalagi pas tanggal gajian, bikin emosi ekstrem. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Tadi, pas lagi butuh dana darurat, layar ATM Bank BCA jernih dan touchscreen-nya sensitif. Bank BCA masih unggul dibanding Bank BNI sih.",Bank BNI,negatif
"Terus terang, program poin reward Bank BCA bisa ditukar berbagai hadiah menarik, padahal email complaint ke Bank BNI gak pernah dibalas dengan tuntas gila.",Bank BNI,negatif
"Tadi, ketika lagi traveling, CS Bank Mandiri sabar banget jelasinnya, gak bikin bingung. Bank Mandiri masih di atas Bank BNI sih.",Bank Mandiri,positif
"Terus terang, saat gajian, ATM Bank BCA gak ada fasilitas deposit, harus ke teller total. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BCA,negatif
"Jujur, Bank BCA overall bagus, aplikasi myBCA-nya sangat intuitif dan mudah digunakan, bahkan buat pemula dan antrian di ATM Bank BCA biasanya cepat karena mesinnya responsif, cuma biaya transfer ke bank lain dari Bank BCA mahal, beda jauh sama yang lain.",Bank BCA,campuran
"Sebagai yang pensiun dari bank lama, keamanan BNI Mobile Banking berlapis-lapis, bikin tenang. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Kesel total sama Bank BCA, kemarin telepon CS Bank BCA antrinya lama banget, habis pulsa banyak cuma buat nunggu.",Bank BCA,negatif
"Atm bank bri bisa deposit cek, praktis untuk yang bisnis, meski charge untuk layanan priority banking Bank BNI gak worth it.",Bank BNI,negatif
"Menurutku, jam makan siang, petugas security Bank BNI kadang kurang ramah ke nasabah banget. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BNI,negatif
"Kalau dari segi promo, kolaborasi Bank BCA dengan e-commerce sering ada flash sale. Tapi kalau biaya, biaya transfer online Bank BNI lebih murah dari yang offline. Susah milihnya.",Bank BNI,positif
"Kesel sangat sama Bank BCA, dari tadi pagi petugas security Bank BCA kadang kurang ramah ke nasabah.",Bank BCA,negatif
"Tadi, tengah malam, SBN dan obligasi di Bank Mandiri pilihan investasinya beragam. Bank Mandiri lebih bagus daripada Bank BCA sih.",Bank Mandiri,positif
"Sebagai yang ganti dari bank konvensional, jaringan ATM Bank BRI sangat luas, jadi gampang tarik tunai. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Kesel parah sama Bank BCA, tadi proses blokir kartu Bank BCA kalau hilang ribet dan butuh waktu lama.",Bank BCA,negatif
"Sebagai yang sebagai freelancer, tabungan Bank Mandiri gak ada minimum saldo yang memberatkan. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Terus terang, saat gajian, biaya admin bulanan Bank BCA lumayan mahal ya, apalagi kalau jarang dipakai bener-bener. Mending pindah ke Bank BNI aja kayaknya.",Bank BCA,negatif
"Belakangan, saat transfer ke orang tua, jaringan ATM Bank BCA sangat luas, jadi gampang tarik tunai. Bank BCA beda tipis sama Bank BNI sih.",Bank BNI,negatif
Integrasi dengan berbagai platform digital di bank bni seamless. Recommend total buat yang mau coba Bank BNI!,Bank BNI,positif
"Menurutku, jaringan ATM Bank BCA sangat luas, jadi gampang tarik tunai, walaupun AC di kantor cabang Bank BRI kurang dingin, gerah nunggu sangat.",Bank BCA,positif
"Jujur, pas tanggal tua, telepon CS Bank BNI antrinya lama banget, habis pulsa banyak cuma buat nunggu parah. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Sejak pakai, pemegang kartu debit Bank Mandiri sering dapat cashback di supermarket, beda cerita kalau telepon CS Bank BNI antrinya lama banget, habis pulsa banyak cuma buat nunggu sangat.",Bank BNI,negatif
"Tadi, pas tanggal tua, kartu debit Bank BNI langsung aktif setelah rekening jadi. Bank BNI masih di atas Bank Mandiri sih.",Bank BNI,positif
"Sebagai yang ganti dari bank konvensional, robo advisor Bank Mandiri membantu pilih portofolio yang tepat. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Sejak pakai, live chat di website Bank BRI selalu ada yang standby, walaupun sistem Bank BNI pernah down berhari-hari, gak bisa akses dana bener-bener.",Bank BRI,positif
"Sejak kemarin, saat gajian, kolaborasi Bank BNI dengan e-commerce sering ada flash sale. Bank BNI jauh lebih baik dari Bank Mandiri sih.",Bank Mandiri,negatif
"Menurutku, Bank BCA overall bagus, cicilan 0% dari Bank BCA ngebantu banget buat beli barang elektronik dan onboarding di Bank BCA dikasih welcome gift yang menarik, beda cerita kalau update myBCA bukannya makin bagus malah makin banyak bug.",Bank BCA,campuran
"Akhir-akhir ini, jam makan siang, ATM Bank Mandiri mudah ditemukan di mana-mana, bahkan di kota kecil. Bank Mandiri jauh lebih baik dari Bank BRI sih.",Bank Mandiri,positif
"Pengalaman pribadiku sih, Bank Mandiri overall bagus, pengalaman saya dengan customer service Bank Mandiri selalu baik dan solutif dan birthday promo dari Bank Mandiri selalu menggiurkan setiap tahun, walaupun data breach di Bank Mandiri beberapa waktu lalu bikin khawatir.",Bank Mandiri,campuran
"Menurutku, saat gajian, update Livin by Mandiri bukannya makin bagus malah makin banyak bug banget. Mending pindah ke Bank BRI aja kayaknya.",Bank Mandiri,negatif
"Honestly, Bank Mandiri overall bagus, sistem keamanan Bank Mandiri menggunakan enkripsi tingkat militer dan fitur investasi di Bank Mandiri mudah dipahami pemula, tapi search function di Livin by Mandiri kurang akurat, susah nyari fitur.",Bank Mandiri,campuran
"Pengalaman pribadiku sih, suka banget karena Bank BRI banyak promo transfer gratis via BI-FAST, sayangnya jam operasional cabang Bank BNI terbatas, sulit pas hari kerja gila.",Bank BRI,positif
"Pengalaman pribadiku sih, Bank BNI overall bagus, satpam di Bank BNI sigap membantu nasabah yang kebingungan dan keamanan BNI Mobile Banking berlapis-lapis, bikin tenang, di sisi lain banyak biaya tersembunyi kalau pakai Bank BNI, tiba-tiba saldo kepotong.",Bank BNI,campuran
Program poin reward bank bca bisa ditukar berbagai hadiah menarik. Worth it banget pilih Bank BCA!,Bank BCA,positif
"Sejak pakai, jam makan siang, biaya administrasi invest di Bank Mandiri tinggi, potong return bener-bener. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Api bank mandiri untuk developer sangat well-documented, beda cerita kalau AC di kantor cabang Bank BRI kurang dingin, gerah nunggu.",Bank BRI,negatif
"Sebagai yang first time banking, reksadana di Bank BNI performanya konsisten bagus. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Jujur, Bank Mandiri overall bagus, fitur cardless di Livin by Mandiri ngebantu banget pas dompet ketinggalan dan inovasi fintech Bank Mandiri selalu di depan dibanding kompetitor, namun charge untuk layanan priority banking Bank Mandiri gak worth it.",Bank Mandiri,campuran
"Kalau boleh jujur, Bank BRI overall bagus, SBN dan obligasi di Bank BRI pilihan investasinya beragam dan ATM Bank BRI mudah ditemukan di mana-mana, bahkan di kota kecil, meski parkir di gedung Bank BRI mahal dan terbatas.",Bank BRI,campuran
"Kemarin sistem Bank BNI pernah down berhari-hari, gak bisa akses dana total. Kecewa sama Bank BNI.",Bank BNI,negatif
"Jujur, CS Bank BNI via WhatsApp responsif 24/7, sangat membantu, akan tetapi charge untuk layanan priority banking Bank Mandiri gak worth it bener-bener.",Bank Mandiri,negatif
"Kalau dari segi teknologi, API Bank BRI untuk developer sangat well-documented. Tapi kalau investasi, SBN dan obligasi di Bank BNI pilihan investasinya beragam. Susah milihnya.",Bank BNI,positif
"Sebagai yang buat anak kuliah, biaya admin Bank Mandiri cukup terjangkau, sesuai dengan layanannya. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Aplikasi livin by mandiri-nya sangat intuitif dan mudah digunakan, bahkan buat pemula. Gaskeun deh ke Bank Mandiri!",Bank Mandiri,positif
"Jujur, waktu lagi busy, kasus fraud yang lambat ditangani tim Bank Mandiri super. Mending pindah ke Bank BRI aja kayaknya.",Bank Mandiri,negatif
"Guys, Bank BNI atau Bank BRI ya buat kredit rumah? Lagi galau nih",Bank BRI,netral
"Kalau dari segi pembukaan_rekening, kartu debit Bank Mandiri langsung aktif setelah rekening jadi. Tapi kalau pembukaan_rekening, kartu debit Bank BCA langsung aktif setelah rekening jadi. Susah milihnya.",Bank Mandiri,positif
"Lagi compare Bank BNI vs Bank BCA, ada masukan?",Bank BCA,netral
"Menurutku, pas weekend, ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai luar biasa. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Sering dapat promo menarik dari kartu kredit bank bni, diskonnya lumayan. Recommend super buat yang mau coba Bank BNI!",Bank BNI,positif
"Minggu lalu, pas weekend, Bank BNI banyak kerjasama dengan merchant, jadi banyak diskon F&B. Bank BNI beda tipis sama Bank BRI sih.",Bank BRI,negatif
"Bisa bayar tagihan listrik dan pdam di atm bank bca, cuma charge untuk layanan priority banking Bank Mandiri gak worth it.",Bank BCA,positif
"Transfer pakai brimo anti ribet, prosesnya cepat dan simpel. Worth it banget pilih Bank BRI!",Bank BRI,positif
"Honestly, saat transfer ke orang tua, sistem Bank BCA pernah down berhari-hari, gak bisa akses dana total. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Kesel luar biasa sama Bank BNI, akhir-akhir ini CS Bank BNI jam operasionalnya terbatas, gak 24 jam.",Bank BNI,negatif
"Sejauh ini, Bank BCA overall bagus, pemegang kartu debit Bank BCA sering dapat cashback di supermarket dan biaya admin bulanannya worth it dengan semua kemudahan yang didapat, meski layar sentuh di ATM Bank BCA sering tidak responsif.",Bank BCA,campuran
Gak ada setoran awal minimum yang besar untuk buka tabungan di bank bni. Worth it banget pilih Bank BNI!,Bank BNI,positif
"Belakangan, pas system maintenance, robo advisor Bank BCA membantu pilih portofolio yang tepat. Bank BCA lebih worth it dibanding Bank Mandiri sih.",Bank Mandiri,negatif
"Layar atm bank bni jernih dan touchscreen-nya sensitif, cuma proses blokir kartu Bank BRI kalau hilang ribet dan butuh waktu lama.",Bank BNI,positif
Ada yang pernah pakai Bank BCA dan Bank BNI? Share pengalaman dong,Bank BNI,netral
"Honestly, pas weekend, CS Bank Mandiri sering putus sambungan di tengah pembicaraan ekstrem. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Kesel bener-bener sama Bank BRI, bulan ini keamanan data di Bank BRI perlu ditingkatkan lagi, masih was-was soal phising.",Bank BRI,negatif
Proses verifikasi buka rekening bank bri via video call cepat dan mudah. Gaskeun deh ke Bank BRI!,Bank BRI,positif
"Teknologi ai di bank bni membantu deteksi fraud dengan akurat, meski data breach di Bank Mandiri beberapa waktu lalu bikin khawatir.",Bank Mandiri,negatif
"Sebagai yang buat anak kuliah, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BRI. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Kalau menurut saya, saat transfer ke orang tua, search function di BNI Mobile Banking kurang akurat, susah nyari fitur ekstrem. Mending pindah ke Bank BCA aja kayaknya.",Bank BNI,negatif
"Sejauh ini, Bank BRI overall bagus, biaya transfer online Bank BRI lebih murah dari yang offline dan kolaborasi Bank BRI dengan e-commerce sering ada flash sale, di sisi lain sering nemu ATM Bank BRI yang uangnya pecahan besar semua, gak ada 50 ribu.",Bank BRI,campuran
Birthday promo dari bank bri selalu menggiurkan setiap tahun. Gaskeun deh ke Bank BRI!,Bank BRI,positif
"Atm bank mandiri bisa deposit cek, praktis untuk yang bisnis. Bank Mandiri emang the best!",Bank Mandiri,positif
"Kalau menurut saya, pas tanggal tua, sering nemu ATM Bank BCA yang uangnya pecahan besar semua, gak ada 50 ribu super. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Sebagai yang ganti dari bank konvensional, QRIS di BRImo responsif dan gak pernah gagal, sat set bayarnya. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Kalau boleh jujur, jam makan siang, sempat khawatir dengan kasus skimming di Bank Mandiri, jadi takut nabung banyak total. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
Birthday promo dari bank bca selalu menggiurkan setiap tahun. Recommend gila buat yang mau coba Bank BCA!,Bank BCA,positif
"Reksadana di bank bca performanya konsisten bagus, walaupun fasilitas di kantor cabang Bank BRI kurang nyaman untuk tunggu.",Bank BCA,positif
"Tampilan mybca modern dan user-friendly, enak dilihat, di sisi lain data breach di Bank BRI beberapa waktu lalu bikin khawatir.",Bank BRI,negatif
"Guys, Bank BCA atau Bank BRI ya buat kredit rumah? Lagi galau nih",Bank BRI,netral
"Minta saran dong, antara Bank BRI dan Bank BNI mana yang lebih worth it?",Bank BRI,netral
"Tadi, ketika lagi traveling, reksadana di Bank Mandiri performanya konsisten bagus. Bank Mandiri lebih bagus daripada Bank BRI sih.",Bank Mandiri,positif
lagi bandingkan suku bunga deposito antara Bank BCA dan Bank BNI sejak kemarin.,Bank BCA,netral
mau tanya-tanya produk investasi Bank BCA ke CS nya belakangan.,Bank BCA,netral
Pemegang kartu debit bank bca sering dapat cashback di supermarket. Recommend luar biasa buat yang mau coba Bank BCA!,Bank BCA,positif
"Terus terang, teknologi AI di Bank BNI membantu deteksi fraud dengan akurat, tapi petugas security Bank BRI kadang kurang ramah ke nasabah sangat.",Bank BNI,positif
"Gak ada setoran awal minimum yang besar untuk buka tabungan di bank mandiri, cuma BNI Mobile Banking crash kalau hp storage penuh, gak ada warning.",Bank BNI,negatif
