teks,target_bank,sentimen
baru saja memindahkan rekening gaji saya ke Bank BRI sejak kemarin.,Bank BRI,netral
"Kalau dari segi pembukaan_rekening, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BNI. Tapi kalau promo, pemegang kartu debit Bank BRI sering dapat cashback di supermarket. Susah milihnya.",Bank BRI,positif
"Kalau boleh jujur, pas weekend, follow up dari CS Bank Mandiri lemah, janji gak ditepati total. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Jujur, buka rekening Bank BCA sekarang bisa full online, gak sampai 10 menit jadi, namun telepon CS Bank BNI antrinya lama banget, habis pulsa banyak cuma buat nunggu super.",Bank BNI,negatif
"Kalau boleh jujur, Bank BRI overall bagus, priority banking Bank BRI layanannya premium banget dan suka banget karena Bank BRI banyak promo transfer gratis via BI-FAST, tapi ATM Bank BRI gak ada fasilitas deposit, harus ke teller.",Bank BRI,campuran
"Kesel super sama Bank BCA, tadi fasilitas di kantor cabang Bank BCA kurang nyaman untuk tunggu.",Bank BCA,negatif
"Minta saran dong, antara Bank BRI dan Bank BNI mana yang lebih worth it?",Bank BNI,netral
"Jujur, Bank BNI overall bagus, sistem keamanan Bank BNI menggunakan enkripsi tingkat militer dan robo advisor Bank BNI membantu pilih portofolio yang tepat, tapi parkir di gedung Bank BNI mahal dan terbatas.",Bank BNI,campuran
"Kalau dari segi atm, layar ATM Bank BRI jernih dan touchscreen-nya sensitif. Tapi kalau teknologi, API Bank Mandiri untuk developer sangat well-documented. Susah milihnya.",Bank Mandiri,positif
lagi bandingkan suku bunga deposito antara Bank BRI dan Bank BCA tadi.,Bank BRI,netral
"Dari pengalaman, Bank BRI overall bagus, teknologi AI di Bank BRI membantu deteksi fraud dengan akurat dan dark mode di BRImo bikin mata gak capek pas malem, beda cerita kalau AC di kantor cabang Bank BRI kurang dingin, gerah nunggu.",Bank BRI,campuran
"Update: akhirnya pindah ke Bank Mandiri, so far so good",Bank Mandiri,positif
"Dari pengalaman, tengah malam, receipt ATM Bank Mandiri sering habis kertas atau blur printnya luar biasa. Mending pindah ke Bank BNI aja kayaknya.",Bank Mandiri,negatif
"Pengalaman saya dengan customer service bank bni selalu baik dan solutif, tapi CS Bank BCA kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan.",Bank BNI,positif
"Layar atm bank mandiri jernih dan touchscreen-nya sensitif, meski jam operasional cabang Bank BRI terbatas, sulit pas hari kerja.",Bank Mandiri,positif
"Menurutku, pas tanggal tua, AC di kantor cabang Bank BCA kurang dingin, gerah nunggu banget. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Kalau boleh jujur, Bank Mandiri overall bagus, pengalaman saya dengan customer service Bank Mandiri selalu baik dan solutif dan gak ada biaya top up ke e-wallet dari Bank Mandiri, hemat!, padahal notifikasi Livin by Mandiri spam banget, banyak yang gak penting.",Bank Mandiri,campuran
"Baru seminggu di Bank BRI, masih adaptasi tapi promising",Bank BRI,positif
"Kesel parah sama Bank BNI, kemarin nomor antrian di Bank BNI sering error atau loncat-loncat.",Bank BNI,negatif
"Atm bank bca mudah ditemukan di mana-mana, bahkan di kota kecil, meski charge untuk layanan priority banking Bank BRI gak worth it.",Bank BCA,positif
"Kalau boleh jujur, Bank BRI overall bagus, CS Bank BRI via WhatsApp responsif 24/7, sangat membantu dan proses verifikasi buka rekening Bank BRI via video call cepat dan mudah, di sisi lain proses blokir kartu Bank BRI kalau hilang ribet dan butuh waktu lama.",Bank BRI,campuran
"Sejauh ini, pas tanggal tua, receipt ATM Bank Mandiri sering habis kertas atau blur printnya parah. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
lagi proses pengajuan kredit di Bank BNI.,Bank BNI,netral
Fitur investasi di bank bca mudah dipahami pemula. Bank BCA emang the best!,Bank BCA,positif
"Sebagai yang sebagai freelancer, API Bank BNI untuk developer sangat well-documented. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Menurutku, Bank BCA overall bagus, promo cashback Bank BCA sering banget, lumayan buat tambahan dan widget di home screen untuk myBCA praktis banget, meski WiFi gratis di Bank BCA lemot dan sering putus.",Bank BCA,campuran
"Weekend sale bank bca selalu ada promo hotel dan travel, sayangnya CS Bank Mandiri kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan.",Bank BCA,positif
"Update: akhirnya pindah ke Bank Mandiri, so far so good",Bank Mandiri,positif
"Sejauh ini, Bank BCA overall bagus, bisa bayar tagihan listrik dan PDAM di ATM Bank BCA dan inovasi fintech Bank BCA selalu di depan dibanding kompetitor, beda cerita kalau sempat khawatir dengan kasus skimming di Bank BCA, jadi takut nabung banyak.",Bank BCA,campuran
"Jujur, Bank Mandiri overall bagus, fitur investasi di Bank Mandiri mudah dipahami pemula dan biaya admin bulanannya worth it dengan semua kemudahan yang didapat, di sisi lain WiFi gratis di Bank Mandiri lemot dan sering putus.",Bank Mandiri,campuran
Ada yang pernah pakai Bank Mandiri dan Bank BNI? Share pengalaman dong,Bank BNI,netral
"Kalau menurut saya, Bank BNI overall bagus, transfer pakai BNI Mobile Banking anti ribet, prosesnya cepat dan simpel dan pemegang kartu debit Bank BNI sering dapat cashback di supermarket, akan tetapi proses blokir kartu Bank BNI kalau hilang ribet dan butuh waktu lama.",Bank BNI,campuran
"Baru seminggu di Bank BRI, masih adaptasi tapi promising",Bank BRI,positif
"Kalau boleh jujur, Bank Mandiri overall bagus, dokumen yang dibutuhkan buka rekening Bank Mandiri simpel, cuma KTP dan walaupun antre, pelayanan di teller Bank Mandiri efisien dan cepat, cuma keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising.",Bank Mandiri,campuran
"Kalau dari segi pembukaan_rekening, buka rekening Bank Mandiri sekarang bisa full online, gak sampai 10 menit jadi. Tapi kalau biaya, kalau transfer ke sesama Bank BCA gratis, jadi sering kupakai. Susah milihnya.",Bank Mandiri,positif
"Kalau boleh jujur, jam makan siang, data breach di Bank BNI beberapa waktu lalu bikin khawatir super. Mending pindah ke Bank BCA aja kayaknya.",Bank BNI,negatif
Kolaborasi bank bri dengan e-commerce sering ada flash sale. Bank BRI emang the best!,Bank BRI,positif
"Cs bank bni via whatsapp responsif 24/7, sangat membantu, sayangnya pernah ada kasus double charge di kartu kredit Bank Mandiri.",Bank Mandiri,negatif
"Weekend sale bank bni selalu ada promo hotel dan travel, di sisi lain parkir di gedung Bank BRI mahal dan terbatas.",Bank BNI,positif
"Terus terang, Bank Mandiri overall bagus, fitur di Livin by Mandiri lengkap banget, semua bisa dari hp, gak perlu ke cabang dan CS Bank Mandiri sabar banget jelasinnya, gak bikin bingung, meski kasus fraud yang lambat ditangani tim Bank Mandiri.",Bank Mandiri,campuran
"Terus terang, Bank BCA overall bagus, fitur investasi di Bank BCA mudah dipahami pemula dan update myBCA selalu membawa fitur baru yang berguna, beda cerita kalau CS di social media Bank BCA balasnya lama dan sering template jawabannya.",Bank BCA,campuran
"Bulan ini, pas lagi butuh dana darurat, SBN dan obligasi di Bank BRI pilihan investasinya beragam. Bank BRI beda tipis sama Bank Mandiri sih.",Bank Mandiri,negatif
"Keamanan livin by mandiri berlapis-lapis, bikin tenang, cuma penalty kalau saldo minimum gak terpenuhi di Bank BCA gede banget.",Bank Mandiri,positif
"Cs bank bni sabar banget jelasinnya, gak bikin bingung. Worth it banget pilih Bank BNI!",Bank BNI,positif
"Baru seminggu di Bank BRI, masih adaptasi tapi promising",Bank BRI,positif
"Sejak pakai, Bank Mandiri overall bagus, SBN dan obligasi di Bank Mandiri pilihan investasinya beragam dan suka banget karena Bank Mandiri banyak promo transfer gratis via BI-FAST, tapi data breach di Bank Mandiri beberapa waktu lalu bikin khawatir.",Bank Mandiri,campuran
"Dari tadi pagi, saat gajian, masalah saya cepat teratasi berkat bantuan CS Bank BCA via telepon. Bank BCA masih kalah sama Bank BRI sih.",Bank BRI,negatif
"Bank Mandiri buka cabang baru di deket rumah saya, sambil ngecek saldo.",Bank Mandiri,netral
"Dari pengalaman, Bank BCA overall bagus, priority banking Bank BCA layanannya premium banget dan SBN dan obligasi di Bank BCA pilihan investasinya beragam, namun keamanan data di Bank BCA perlu ditingkatkan lagi, masih was-was soal phising.",Bank BCA,campuran
"Update: akhirnya pindah ke Bank BRI, so far so good",Bank BRI,positif
"Menurutku, Bank BNI overall bagus, transfer pakai BNI Mobile Banking anti ribet, prosesnya cepat dan simpel dan pemegang kartu debit Bank BNI sering dapat cashback di supermarket, beda cerita kalau antrian di kantor cabang Bank BNI panjangnya bukan main, bisa habis setengah hari.",Bank BNI,campuran
"Minta saran dong, antara Bank BRI dan Bank Mandiri mana yang lebih worth it?",Bank BRI,netral
"Kalau boleh jujur, Bank Mandiri overall bagus, gak ada biaya top up ke e-wallet dari Bank Mandiri, hemat! dan fitur split bill di Livin by Mandiri memudahkan patungan sama teman, meski jam operasional cabang Bank Mandiri terbatas, sulit pas hari kerja.",Bank Mandiri,campuran
"Sejak kemarin, pas tanggal tua, onboarding di Bank BNI dikasih welcome gift yang menarik. Bank BNI masih di bawah Bank Mandiri sih.",Bank Mandiri,negatif
"Kalau dari segi cs, masalah saya cepat teratasi berkat bantuan CS Bank BCA via telepon. Tapi kalau cs, CS Bank BRI sangat responsif dan membantu, masalah langsung kelar. Susah milihnya.",Bank BCA,positif
"Kartu debit bank bni langsung aktif setelah rekening jadi, cuma biaya kartu kredit Bank BRI annual fee-nya tinggi.",Bank BRI,negatif
"Jujur, cicilan 0% dari Bank BCA ngebantu banget buat beli barang elektronik, tapi petugas security Bank BRI kadang kurang ramah ke nasabah ekstrem.",Bank BRI,negatif
"Kalau menurut saya, Bank BNI overall bagus, biaya transfer online Bank BNI lebih murah dari yang offline dan layar ATM Bank BNI jernih dan touchscreen-nya sensitif, cuma antrian di kantor cabang Bank BNI panjangnya bukan main, bisa habis setengah hari.",Bank BNI,campuran
Ada yang pernah pakai Bank Mandiri dan Bank BRI? Share pengalaman dong,Bank BRI,netral
"Akhir-akhir ini notifikasi transaksi dari BRImo sering telat masuk, jadi was-was banget. Kecewa sama Bank BRI.",Bank BRI,negatif
"Kesel luar biasa sama Bank BCA, minggu lalu antrian di kantor cabang Bank BCA panjangnya bukan main, bisa habis setengah hari.",Bank BCA,negatif
"Minggu lalu, pas weekend, ATM Bank BRI bisa deposit cek, praktis untuk yang bisnis. Bank BRI hampir sama kayak Bank BNI sih.",Bank BNI,negatif
"Minggu lalu, saat gajian, CS Bank BRI sangat responsif dan membantu, masalah langsung kelar. Bank BRI masih kalah sama Bank BCA sih.",Bank BCA,negatif
"Pengalaman pribadiku sih, birthday promo dari Bank BNI selalu menggiurkan setiap tahun, di sisi lain jam operasional cabang Bank Mandiri terbatas, sulit pas hari kerja super.",Bank Mandiri,negatif
"Kalau menurut saya, Bank BRI overall bagus, priority banking Bank BRI layanannya premium banget dan update BRImo selalu membawa fitur baru yang berguna, tapi AC di kantor cabang Bank BRI kurang dingin, gerah nunggu.",Bank BRI,campuran
"Minta saran dong, antara Bank BCA dan Bank BRI mana yang lebih worth it?",Bank BCA,netral
"Atm bank bni bisa deposit cek, praktis untuk yang bisnis, walaupun antrian di kantor cabang Bank BCA panjangnya bukan main, bisa habis setengah hari.",Bank BNI,positif
"baru saja memindahkan rekening gaji saya ke Bank BCA, sambil tanya-tanya produk.",Bank BCA,netral
mau tanya-tanya produk investasi Bank BCA ke CS nya.,Bank BCA,netral
"Minggu lalu, saat transfer ke orang tua, sistem keamanan Bank BNI menggunakan enkripsi tingkat militer. Bank BNI beda tipis sama Bank Mandiri sih.",Bank Mandiri,negatif
"Sejauh ini, Bank BRI overall bagus, buka rekening Bank BRI sekarang bisa full online, gak sampai 10 menit jadi dan fitur investasi di Bank BRI mudah dipahami pemula, namun email complaint ke Bank BRI gak pernah dibalas dengan tuntas.",Bank BRI,campuran
Ada yang pernah pakai Bank BCA dan Bank BRI? Share pengalaman dong,Bank BRI,netral
"Tadi, saat transfer ke orang tua, transfer pakai BNI Mobile Banking anti ribet, prosesnya cepat dan simpel. Bank BNI masih kalah sama Bank Mandiri sih.",Bank BNI,positif
"Kalau boleh jujur, Bank BCA overall bagus, birthday promo dari Bank BCA selalu menggiurkan setiap tahun dan login di myBCA sekarang cepat pakai biometrik, praktis!, cuma layar sentuh di ATM Bank BCA sering tidak responsif.",Bank BCA,campuran
"Honestly, ketika lagi traveling, telepon CS Bank Mandiri antrinya lama banget, habis pulsa banyak cuma buat nunggu ekstrem. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"1 bulan pakai Bank BCA, impressi pertama positif",Bank BCA,positif
"Sebagai yang sebagai freelancer, live chat di website Bank BCA selalu ada yang standby. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Cs bank bri sangat responsif dan membantu, masalah langsung kelar. Bank BRI emang the best!",Bank BRI,positif
"Update: akhirnya pindah ke Bank BRI, so far so good",Bank BRI,positif
"Sejak kemarin CS Bank Mandiri jam operasionalnya terbatas, gak 24 jam banget. Kecewa sama Bank Mandiri.",Bank Mandiri,negatif
"Honestly, Bank Mandiri overall bagus, ATM Bank Mandiri ada fitur tarik tunai tanpa kartu, canggih! dan integrasi dengan berbagai platform digital di Bank Mandiri seamless, meski kasus fraud yang lambat ditangani tim Bank Mandiri.",Bank Mandiri,campuran
"Sebagai yang ganti dari bank konvensional, birthday promo dari Bank BCA selalu menggiurkan setiap tahun. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Sebagai yang first time banking, weekend sale Bank Mandiri selalu ada promo hotel dan travel. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Honestly, Bank Mandiri overall bagus, ATM Bank Mandiri bisa deposit cek, praktis untuk yang bisnis dan Livin by Mandiri sangat stabil dan jarang error, bisa diandalkan, tapi proses blokir kartu Bank Mandiri kalau hilang ribet dan butuh waktu lama.",Bank Mandiri,campuran
"Minggu lalu, saat transfer ke orang tua, onboarding di Bank BRI dikasih welcome gift yang menarik. Bank BRI gak sebagus Bank BCA sih.",Bank BRI,positif
"Sejak pakai, Bank BRI overall bagus, inovasi fintech Bank BRI selalu di depan dibanding kompetitor dan tabungan Bank BRI gak ada minimum saldo yang memberatkan, namun aplikasi BRImo sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",Bank BRI,campuran
"Kalau dari segi mobile_banking, bisa atur budget dan tracking pengeluaran di Livin by Mandiri, sangat membantu. Tapi kalau teknologi, integrasi dengan berbagai platform digital di Bank BRI seamless. Susah milihnya.",Bank Mandiri,positif
"Sejak pakai, Bank Mandiri overall bagus, bisa beli emas digital langsung dari aplikasi Bank Mandiri dan inovasi fintech Bank Mandiri selalu di depan dibanding kompetitor, sayangnya biaya admin bulanan Bank Mandiri lumayan mahal ya, apalagi kalau jarang dipakai.",Bank Mandiri,campuran
"Kesel gila sama Bank Mandiri, kemarin aplikasi Livin by Mandiri sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",Bank Mandiri,negatif
"Jujur, dokumen yang dibutuhkan buka rekening Bank Mandiri simpel, cuma KTP, padahal sempat khawatir dengan kasus skimming di Bank BRI, jadi takut nabung banyak luar biasa.",Bank Mandiri,positif
"Kalau dari segi promo, pemegang kartu debit Bank BRI sering dapat cashback di supermarket. Tapi kalau cs, CS Bank Mandiri via WhatsApp responsif 24/7, sangat membantu. Susah milihnya.",Bank Mandiri,positif
"Jujur, Bank BCA overall bagus, inovasi fintech Bank BCA selalu di depan dibanding kompetitor dan fitur investasi di Bank BCA mudah dipahami pemula, beda cerita kalau sistem Bank BCA pernah down berhari-hari, gak bisa akses dana.",Bank BCA,campuran
"Pengalaman pribadiku sih, Bank Mandiri overall bagus, integrasi dengan berbagai platform digital di Bank Mandiri seamless dan birthday promo dari Bank Mandiri selalu menggiurkan setiap tahun, padahal keamanan area ATM Bank Mandiri kurang, sering ada orang mencurigakan.",Bank Mandiri,campuran
"Kalau dari segi biaya, biaya admin Bank BCA cukup terjangkau, sesuai dengan layanannya. Tapi kalau mobile_banking, tampilan BNI Mobile Banking modern dan user-friendly, enak dilihat. Susah milihnya.",Bank BCA,positif
"Sebagai yang untuk usaha kecil, jaringan ATM Bank BNI sangat luas, jadi gampang tarik tunai. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Kalau dari segi investasi, fitur investasi di Bank BCA mudah dipahami pemula. Tapi kalau promo, cicilan 0% dari Bank BNI ngebantu banget buat beli barang elektronik. Susah milihnya.",Bank BNI,positif
"Sebagai yang first time banking, SBN dan obligasi di Bank BNI pilihan investasinya beragam. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Guys, Bank BRI atau Bank BCA ya buat kredit rumah? Lagi galau nih",Bank BRI,netral
"Dari pengalaman, Bank BCA overall bagus, promo cashback Bank BCA sering banget, lumayan buat tambahan dan kartu debit Bank BCA langsung aktif setelah rekening jadi, meski myBCA sering tiba-tiba logout sendiri, harus login ulang terus.",Bank BCA,campuran
"Honestly, Bank BNI overall bagus, integrasi dengan berbagai platform digital di Bank BNI seamless dan biaya transfer online Bank BNI lebih murah dari yang offline, padahal kasus fraud yang lambat ditangani tim Bank BNI.",Bank BNI,campuran
