comment,sentinment,score,label
"Kalau boleh jujur, biaya admin bulanannya worth it dengan semua kemudahan yang didapat, tapi keamanan data di Bank BCA perlu ditingkatkan lagi, masih was-was soal phising banget.",negative,0.987776517868042,positif
"Honestly, Bank BNI overall bagus, onboarding di Bank BNI dikasih welcome gift yang menarik dan ATM Bank BNI ada fitur tarik tunai tanpa kartu, canggih!, di sisi lain kasus fraud yang lambat ditangani tim Bank BNI.",positive,0.9728828072547913,campuran
"Dari tadi pagi CS Bank Mandiri kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan parah. Kecewa sama Bank Mandiri.",negative,0.9978985786437988,negatif
"Dari pengalaman, Bank BCA overall bagus, Bank BCA banyak kerjasama dengan merchant, jadi banyak diskon F&B dan satpam di Bank BCA sigap membantu nasabah yang kebingungan, walaupun font di myBCA terlalu kecil, susah dibaca orang tua.",positive,0.9953188300132751,campuran
"Terus terang, Bank BRI overall bagus, jaringan ATM Bank BRI sangat luas, jadi gampang tarik tunai dan CS Bank BRI via WhatsApp responsif 24/7, sangat membantu, cuma biaya kartu kredit Bank BRI annual fee-nya tinggi.",positive,0.9955152869224548,campuran
"Reksadana di bank mandiri performanya konsisten bagus, di sisi lain antrian di ATM Bank BNI selalu panjang, terutama weekend.",positive,0.9945238828659058,negatif
"Sebagai yang ganti dari bank konvensional, teknologi AI di Bank BCA membantu deteksi fraud dengan akurat. Bank BCA cocok banget buat kebutuhan saya.",positive,0.9948204755783081,positif
"Sejak kemarin, ketika lagi traveling, promo cashback Bank BRI sering banget, lumayan buat tambahan. Bank BRI jauh lebih baik dari Bank BCA sih.",positive,0.9937931299209595,positif
"Guys, Bank BCA atau Bank BNI ya buat kredit rumah? Lagi galau nih",neutral,0.9130125641822815,netral
"Sebagai yang pensiun dari bank lama, bisa atur budget dan tracking pengeluaran di BNI Mobile Banking, sangat membantu. Bank BNI cocok banget buat kebutuhan saya.",positive,0.9969441294670105,positif
Ada yang pernah pakai Bank BRI dan Bank Mandiri? Share pengalaman dong,neutral,0.9934470057487488,netral
Bank Mandiri buka cabang baru di deket rumah saya tadi.,neutral,0.9961851239204407,netral
"Terus terang, waktu mau bayar tagihan, aplikasi BRImo sering banget maintenance, apalagi pas tanggal gajian, bikin emosi sangat. Mending pindah ke Bank Mandiri aja kayaknya.",negative,0.9861868619918823,negatif
"Sejak pakai, Bank BNI overall bagus, masalah saya cepat teratasi berkat bantuan CS Bank BNI via telepon dan promo cashback Bank BNI sering banget, lumayan buat tambahan, walaupun jam operasional cabang Bank BNI terbatas, sulit pas hari kerja.",positive,0.9954801797866821,campuran
"Gak ada setoran awal minimum yang besar untuk buka tabungan di bank bri, akan tetapi data breach di Bank BCA beberapa waktu lalu bikin khawatir.",negative,0.9908769726753235,positif
"Kalau dari segi mobile_banking, widget di home screen untuk BNI Mobile Banking praktis banget. Tapi kalau cs, complaint handling di Bank Mandiri profesional dan follow up terus. Susah milihnya.",negative,0.5313363671302795,positif
"Kesel ekstrem sama Bank BNI, tadi biaya transfer ke bank lain dari Bank BNI mahal, beda jauh sama yang lain.",negative,0.9978846907615662,negatif
"Minta saran dong, antara Bank BRI dan Bank BNI mana yang lebih worth it?",neutral,0.6090057492256165,netral
"Sebagai yang ganti dari bank konvensional, promo cashback Bank Mandiri sering banget, lumayan buat tambahan. Bank Mandiri cocok banget buat kebutuhan saya.",positive,0.9965456128120422,positif
Sejak kemarin petugas security Bank BCA kadang kurang ramah ke nasabah banget. Kecewa sama Bank BCA.,negative,0.9978809952735901,negatif
"Sebagai yang sebagai freelancer, kalau transfer ke sesama Bank BNI gratis, jadi sering kupakai. Bank BNI cocok banget buat kebutuhan saya.",positive,0.9957128763198853,positif
"Bulan ini Livin by Mandiri crash kalau hp storage penuh, gak ada warning sangat. Kecewa sama Bank Mandiri.",negative,0.9979802966117859,negatif
"Dari tadi pagi, pas tanggal tua, weekend sale Bank Mandiri selalu ada promo hotel dan travel. Bank Mandiri gak sebagus Bank BNI sih.",positive,0.9530588984489441,negatif
Biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Bank BNI emang the best!,positive,0.9965808987617493,positif
"Kalau transfer ke sesama bank bca gratis, jadi sering kupakai, di sisi lain petugas Bank BRI kurang update soal produk terbaru.",negative,0.9044463634490967,positif
"Menurutku, pas tanggal tua, nomor antrian di Bank Mandiri sering error atau loncat-loncat banget. Mending pindah ke Bank BCA aja kayaknya.",negative,0.9822929501533508,negatif
Ada yang pernah pakai Bank BCA dan Bank BNI? Share pengalaman dong,neutral,0.9938203692436218,netral
"Kesel super sama Bank BCA, sejak kemarin aplikasi myBCA sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",negative,0.9958053827285767,negatif
"Sebagai yang ganti dari bank konvensional, notifikasi real-time di myBCA selalu akurat dan tepat waktu. Bank BCA cocok banget buat kebutuhan saya.",positive,0.995486319065094,positif
"Guys, Bank BNI atau Bank BRI ya buat kredit rumah? Lagi galau nih",neutral,0.8849978446960449,netral
"Dari pengalaman, Bank BNI overall bagus, login di BNI Mobile Banking sekarang cepat pakai biometrik, praktis! dan promo cashback Bank BNI sering banget, lumayan buat tambahan, tapi keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising.",positive,0.6566154956817627,campuran
"Menurutku, layar ATM Bank BCA jernih dan touchscreen-nya sensitif, di sisi lain Livin by Mandiri crash kalau hp storage penuh, gak ada warning banget.",negative,0.8836522698402405,negatif
"Baru seminggu di Bank BNI, masih adaptasi tapi promising",negative,0.563866138458252,positif
Ada yang pernah pakai Bank Mandiri dan Bank BCA? Share pengalaman dong,neutral,0.9935299754142761,netral
Ada yang pernah pakai Bank Mandiri dan Bank BCA? Share pengalaman dong,neutral,0.9935299754142761,netral
Proses verifikasi buka rekening bank bri via video call cepat dan mudah. Worth it banget pilih Bank BRI!,positive,0.9827038645744324,positif
"Jujur, Bank BNI overall bagus, tabungan Bank BNI gak ada minimum saldo yang memberatkan dan QRIS di BNI Mobile Banking responsif dan gak pernah gagal, sat set bayarnya, beda cerita kalau layar sentuh di ATM Bank BNI sering tidak responsif.",positive,0.944948673248291,campuran
"Pengalaman pribadiku sih, Bank BCA overall bagus, myBCA sangat stabil dan jarang error, bisa diandalkan dan cicilan 0% dari Bank BCA ngebantu banget buat beli barang elektronik, sayangnya CS di social media Bank BCA balasnya lama dan sering template jawabannya.",positive,0.9446365833282471,campuran
"Terus terang, Bank Mandiri overall bagus, SBN dan obligasi di Bank Mandiri pilihan investasinya beragam dan weekend sale Bank Mandiri selalu ada promo hotel dan travel, sayangnya kasus fraud yang lambat ditangani tim Bank Mandiri.",positive,0.9922210574150085,campuran
"Kesel parah sama Bank BNI, bulan ini BNI Mobile Banking crash kalau hp storage penuh, gak ada warning.",negative,0.9961801767349243,negatif
anak saya baru buka tabungan pelajar di Bank Mandiri bulan ini.,neutral,0.9983170032501221,netral
"Lagi compare Bank BCA vs Bank BRI, ada masukan?",neutral,0.9979017972946167,netral
"Sejak pakai, waktu lagi busy, CS di social media Bank BNI balasnya lama dan sering template jawabannya gila. Mending pindah ke Bank BCA aja kayaknya.",negative,0.9879497289657593,negatif
"Transfer pakai livin by mandiri anti ribet, prosesnya cepat dan simpel, tapi night mode BRImo malah bikin mata pusing, kontras kurang.",negative,0.9669947624206543,negatif
"Menurutku, saat gajian, email complaint ke Bank BCA gak pernah dibalas dengan tuntas super. Mending pindah ke Bank Mandiri aja kayaknya.",negative,0.9777315258979797,negatif
baru saja memindahkan rekening gaji saya ke Bank Mandiri belakangan.,neutral,0.9941285848617554,netral
Ada yang pernah pakai Bank Mandiri dan Bank BRI? Share pengalaman dong,neutral,0.9935441017150879,netral
"Lagi compare Bank Mandiri vs Bank BRI, ada masukan?",neutral,0.9979750514030457,netral
"1 bulan pakai Bank BRI, impressi pertama positif",neutral,0.9699971675872803,positif
Integrasi dengan berbagai platform digital di bank bri seamless. Gaskeun deh ke Bank BRI!,positive,0.9228802919387817,positif
"Sebagai yang ganti dari bank konvensional, reksadana di Bank BNI performanya konsisten bagus. Bank BNI cocok banget buat kebutuhan saya.",positive,0.9969303011894226,positif
"Guys, Bank BRI atau Bank Mandiri ya buat kredit rumah? Lagi galau nih",neutral,0.8391174077987671,netral
"Lagi compare Bank BNI vs Bank Mandiri, ada masukan?",neutral,0.997943103313446,netral
"Minggu lalu, pas system maintenance, layar ATM Bank Mandiri jernih dan touchscreen-nya sensitif. Bank Mandiri jauh lebih baik dari Bank BRI sih.",positive,0.6202346682548523,negatif
Kemarin CS Bank BNI sering putus sambungan di tengah pembicaraan luar biasa. Kecewa sama Bank BNI.,negative,0.9976143836975098,negatif
"Dari tadi pagi, tengah malam, ATM Bank Mandiri jarang kosong uangnya, selalu terisi. Bank Mandiri unggul dibanding Bank BCA sih.",positive,0.992138683795929,negatif
"Kesel gila sama Bank BCA, akhir-akhir ini gak bisa customize dashboard di myBCA, layout-nya kaku.",negative,0.9971206784248352,negatif
"Kalau dari segi atm, bisa bayar tagihan listrik dan PDAM di ATM Bank BCA. Tapi kalau investasi, bisa beli emas digital langsung dari aplikasi Bank Mandiri. Susah milihnya.",negative,0.931200385093689,positif
"Jujur, CS Bank BNI sangat responsif dan membantu, masalah langsung kelar, cuma nomor antrian di Bank BRI sering error atau loncat-loncat ekstrem.",positive,0.49536973237991333,negatif
"saya adalah nasabah Bank BNI sudah 5 tahun, sambil ngurus dokumen.",neutral,0.9973655343055725,netral
"Kalau boleh jujur, Bank BRI overall bagus, kalau transfer ke sesama Bank BRI gratis, jadi sering kupakai dan facial recognition di BRImo lebih cepet dari fingerprint, walaupun sempat khawatir dengan kasus skimming di Bank BRI, jadi takut nabung banyak.",positive,0.9945935606956482,campuran
"Kalau transfer ke sesama bank mandiri gratis, jadi sering kupakai, padahal notifikasi BNI Mobile Banking spam banget, banyak yang gak penting.",negative,0.9945275187492371,negatif
"Sejak kemarin, tengah malam, ATM Bank Mandiri mudah ditemukan di mana-mana, bahkan di kota kecil. Bank Mandiri unggul dibanding Bank BNI sih.",positive,0.992021381855011,negatif
"Menurutku, Bank BNI overall bagus, reksadana di Bank BNI performanya konsisten bagus dan ATM Bank BNI jarang kosong uangnya, selalu terisi, meski nomor antrian di Bank BNI sering error atau loncat-loncat.",positive,0.9950628876686096,campuran
"Sebagai yang first time banking, onboarding di Bank BCA dikasih welcome gift yang menarik. Bank BCA cocok banget buat kebutuhan saya.",positive,0.9945054650306702,positif
"1 bulan pakai Bank BCA, impressi pertama positif",neutral,0.9778131246566772,positif
"Terus terang, Bank BCA overall bagus, buka rekening Bank BCA sekarang bisa full online, gak sampai 10 menit jadi dan petugas di kantor cabang Bank BCA ramah-ramah dan informatif, cuma AC di kantor cabang Bank BCA kurang dingin, gerah nunggu.",positive,0.8242524266242981,campuran
"Tadi, ketika lagi traveling, teknologi AI di Bank BCA membantu deteksi fraud dengan akurat. Bank BCA jauh lebih baik dari Bank Mandiri sih.",positive,0.9807000160217285,positif
"Kalau dari segi biaya, biaya transfer online Bank BCA lebih murah dari yang offline. Tapi kalau mobile_banking, fitur cardless di Livin by Mandiri ngebantu banget pas dompet ketinggalan. Susah milihnya.",positive,0.7543013691902161,positif
Ada yang pernah pakai Bank BRI dan Bank BCA? Share pengalaman dong,neutral,0.9933925271034241,netral
kemarin dapat sms dari Bank BCA soal promo terbaru.,neutral,0.9977068901062012,netral
"Minggu lalu, pas tanggal tua, pemegang kartu debit Bank BRI sering dapat cashback di supermarket. Bank BRI gak sebagus Bank BCA sih.",negative,0.8388714790344238,positif
"Pengalaman pribadiku sih, kolaborasi Bank BNI dengan e-commerce sering ada flash sale, walaupun kasus fraud yang lambat ditangani tim Bank BCA total.",positive,0.5739355683326721,positif
"saya adalah nasabah Bank BNI sudah 5 tahun, sambil ngecek saldo.",neutral,0.9962911605834961,netral
"Robo advisor bank bni membantu pilih portofolio yang tepat, akan tetapi petugas Bank Mandiri kurang update soal produk terbaru.",neutral,0.8365108966827393,positif
"Sejak pakai, Bank BRI overall bagus, promo cashback Bank BRI sering banget, lumayan buat tambahan dan bisa beli emas digital langsung dari aplikasi Bank BRI, tapi AC di kantor cabang Bank BRI kurang dingin, gerah nunggu.",negative,0.903507649898529,campuran
"Sebagai yang first time banking, ATM Bank BCA bisa deposit cek, praktis untuk yang bisnis. Bank BCA cocok banget buat kebutuhan saya.",positive,0.9941026568412781,positif
"Pengalaman pribadiku sih, Bank BNI overall bagus, bisa bayar tagihan listrik dan PDAM di ATM Bank BNI dan integrasi dengan berbagai platform digital di Bank BNI seamless, tapi loading time BNI Mobile Banking makin lama setelah update terakhir.",positive,0.9398983716964722,campuran
"Lagi compare Bank BCA vs Bank BNI, ada masukan?",neutral,0.9979100823402405,netral
"Bank bri banyak kerjasama dengan merchant, jadi banyak diskon f&b, sayangnya loading time BNI Mobile Banking makin lama setelah update terakhir.",neutral,0.5334919095039368,negatif
"Update: akhirnya pindah ke Bank BCA, so far so good",neutral,0.7928533554077148,positif
"Kalau menurut saya, Bank BCA overall bagus, pemegang kartu debit Bank BCA sering dapat cashback di supermarket dan biaya transfer online Bank BCA lebih murah dari yang offline, akan tetapi sistem Bank BCA pernah down berhari-hari, gak bisa akses dana.",negative,0.7211443781852722,campuran
"Honestly, Bank Mandiri overall bagus, gak ada biaya top up ke e-wallet dari Bank Mandiri, hemat! dan integrasi dengan berbagai platform digital di Bank Mandiri seamless, padahal fasilitas di kantor cabang Bank Mandiri kurang nyaman untuk tunggu.",negative,0.9816544055938721,campuran
"Terus terang, tengah malam, loading time Livin by Mandiri makin lama setelah update terakhir ekstrem. Mending pindah ke Bank BNI aja kayaknya.",negative,0.7867184281349182,negatif
"Sejak pakai, dokumen yang dibutuhkan buka rekening Bank BNI simpel, cuma KTP, di sisi lain fasilitas di kantor cabang Bank Mandiri kurang nyaman untuk tunggu super.",negative,0.9921067953109741,negatif
Priority banking bank bni layanannya premium banget. Worth it banget pilih Bank BNI!,positive,0.9938072562217712,positif
"Gak ada setoran awal minimum yang besar untuk buka tabungan di bank bni, walaupun biaya kartu kredit Bank Mandiri annual fee-nya tinggi.",negative,0.611919105052948,positif
"Akhir-akhir ini, pas system maintenance, reksadana di Bank BRI performanya konsisten bagus. Bank BRI jauh lebih baik dari Bank BCA sih.",positive,0.9895702600479126,negatif
"Sebagai yang buat anak kuliah, integrasi dengan berbagai platform digital di Bank Mandiri seamless. Bank Mandiri cocok banget buat kebutuhan saya.",positive,0.9946131110191345,positif
Satpam di bank bri sigap membantu nasabah yang kebingungan. Worth it banget pilih Bank BRI!,positive,0.9932094216346741,positif
"Jujur, Bank BNI overall bagus, fitur split bill di BNI Mobile Banking memudahkan patungan sama teman dan bisa beli emas digital langsung dari aplikasi Bank BNI, tapi nomor antrian di Bank BNI sering error atau loncat-loncat.",negative,0.9528423547744751,campuran
"Terus terang, petugas di kantor cabang Bank BRI ramah-ramah dan informatif, di sisi lain loading time Livin by Mandiri makin lama setelah update terakhir parah.",negative,0.9664221405982971,negatif
