teks,target_bank,sentimen
"Buka rekening bank bni sekarang bisa full online, gak sampai 10 menit jadi, tapi antrian di kantor cabang Bank Mandiri panjangnya bukan main, bisa habis setengah hari.",Bank Mandiri,negatif
"Jujur, untuk Bank BNI, pemegang kartu debit Bank BNI sering dapat cashback di supermarket, sayangnya antrian di kantor cabang Bank BNI panjangnya bukan main, bisa habis setengah hari.",Bank BNI,campuran
"Pengalaman pribadiku sih, untuk Bank BNI, biaya admin Bank BNI cukup terjangkau, sesuai dengan layanannya, sayangnya ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BNI,campuran
"Pengalaman pribadiku sih, agak kecewa sama Bank BCA, kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank BCA,negatif
Proses verifikasi buka rekening bank bni via video call cepat dan mudah. Kalau Bank Mandiri sih standar aja menurutku.,Bank BNI,positif
Proses verifikasi buka rekening bank bni via video call cepat dan mudah. Kalau Bank Mandiri sih standar aja menurutku.,Bank Mandiri,netral
"Suka banget sama Bank BTN, petugas di kantor cabang Bank BTN ramah-ramah dan informatif.",Bank BTN,positif
sedang mempertimbangkan antara Bank BTN dan Bank Mandiri untuk KPR.,Bank BTN,netral
saya adalah nasabah Bank BNI sudah 5 tahun.,Bank BNI,netral
menggunakan Bank BCA untuk keperluan bisnis dan transaksi harian.,Bank BCA,netral
baru saja memindahkan rekening gaji saya ke Bank BTN.,Bank BTN,netral
saya adalah nasabah Bank BNI sudah 5 tahun.,Bank BNI,netral
baru saja memindahkan rekening gaji saya ke Bank BNI.,Bank BNI,netral
"Buka rekening bank bni sekarang bisa full online, gak sampai 10 menit jadi, sayangnya sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank BNI,positif
"Buka rekening bank bni sekarang bisa full online, gak sampai 10 menit jadi, sayangnya sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank BTN,negatif
"Buka rekening bank bca sekarang bisa full online, gak sampai 10 menit jadi, sayangnya ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BCA,positif
"Buka rekening bank bca sekarang bisa full online, gak sampai 10 menit jadi, sayangnya ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BNI,negatif
baru saja memindahkan rekening gaji saya ke Bank BNI.,Bank BNI,netral
"Jujur, proses blokir kartu Bank Mandiri kalau hilang ribet dan butuh waktu lama. Beda banget sama Bank BNI yang lebih lancar.",Bank Mandiri,negatif
"Jujur, proses blokir kartu Bank Mandiri kalau hilang ribet dan butuh waktu lama. Beda banget sama Bank BNI yang lebih lancar.",Bank BNI,positif
"Menurutku, untuk Bank BTN, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BTN, namun banyak biaya tersembunyi kalau pakai Bank BTN, tiba-tiba saldo kepotong.",Bank BTN,campuran
"Jujur, untuk Bank BCA, buka rekening Bank BCA sekarang bisa full online, gak sampai 10 menit jadi, di sisi lain telepon CS Bank BCA antrinya lama banget, habis pulsa banyak cuma buat nunggu.",Bank BCA,campuran
Petugas di kantor cabang bank bni ramah-ramah dan informatif. Kalau Bank BTN sih standar aja menurutku.,Bank BNI,positif
Petugas di kantor cabang bank bni ramah-ramah dan informatif. Kalau Bank BTN sih standar aja menurutku.,Bank BTN,netral
"Pengalaman pribadiku sih, aplikasi Livin by Mandiri sering banget maintenance, apalagi pas tanggal gajian, bikin emosi. Beda banget sama Bank BCA yang lebih lancar.",Bank Mandiri,negatif
"Pengalaman pribadiku sih, aplikasi Livin by Mandiri sering banget maintenance, apalagi pas tanggal gajian, bikin emosi. Beda banget sama Bank BCA yang lebih lancar.",Bank BCA,positif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BCA atau Bank BTN ya? Lagi bingung nih.",Bank BCA,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BCA atau Bank BTN ya? Lagi bingung nih.",Bank BTN,netral
"Pengalaman pribadiku sih, untuk Bank Mandiri, fitur di Livin by Mandiri lengkap banget, semua bisa dari hp, gak perlu ke cabang, sayangnya telepon CS Bank Mandiri antrinya lama banget, habis pulsa banyak cuma buat nunggu.",Bank Mandiri,campuran
"Pengalaman pribadiku sih, agak kecewa sama Bank BTN, keamanan data di Bank BTN perlu ditingkatkan lagi, masih was-was soal phising.",Bank BTN,negatif
"Selain tarik tunai, fitur setor tunai di atm bank bca sangat membantu, beda cerita kalau kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank BCA,positif
"Selain tarik tunai, fitur setor tunai di atm bank bca sangat membantu, beda cerita kalau kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank BNI,negatif
saya adalah nasabah Bank Mandiri sudah 5 tahun.,Bank Mandiri,netral
"Fitur di btn mobile lengkap banget, semua bisa dari hp, gak perlu ke cabang, namun proses blokir kartu Bank BCA kalau hilang ribet dan butuh waktu lama.",Bank BTN,positif
"Fitur di btn mobile lengkap banget, semua bisa dari hp, gak perlu ke cabang, namun proses blokir kartu Bank BCA kalau hilang ribet dan butuh waktu lama.",Bank BCA,negatif
"Bni mobile banking sangat stabil dan jarang error, bisa diandalkan. Kalau Bank BCA sih standar aja menurutku.",Bank BNI,positif
"Bni mobile banking sangat stabil dan jarang error, bisa diandalkan. Kalau Bank BCA sih standar aja menurutku.",Bank BCA,netral
"Kalau boleh jujur, untuk Bank Mandiri, fitur di Livin by Mandiri lengkap banget, semua bisa dari hp, gak perlu ke cabang, padahal proses blokir kartu Bank Mandiri kalau hilang ribet dan butuh waktu lama.",Bank Mandiri,campuran
sedang mempertimbangkan antara Bank BCA dan Bank Mandiri untuk KPR.,Bank BCA,netral
menggunakan Bank BNI untuk keperluan bisnis dan transaksi harian.,Bank BNI,netral
"Jujur, untuk Bank BNI, masalah saya cepat teratasi berkat bantuan CS Bank BNI via telepon, namun update BNI Mobile Banking bukannya makin bagus malah makin banyak bug.",Bank BNI,campuran
"Menurutku, banyak biaya tersembunyi kalau pakai Bank BCA, tiba-tiba saldo kepotong. Beda banget sama Bank BNI yang lebih lancar.",Bank BCA,negatif
"Menurutku, banyak biaya tersembunyi kalau pakai Bank BCA, tiba-tiba saldo kepotong. Beda banget sama Bank BNI yang lebih lancar.",Bank BNI,positif
"Suka banget sama Bank BTN, buka rekening Bank BTN sekarang bisa full online, gak sampai 10 menit jadi.",Bank BTN,positif
Cicilan 0% dari bank btn ngebantu banget buat beli barang elektronik. Kalau Bank BCA sih standar aja menurutku.,Bank BTN,positif
Cicilan 0% dari bank btn ngebantu banget buat beli barang elektronik. Kalau Bank BCA sih standar aja menurutku.,Bank BCA,netral
"Selain tarik tunai, fitur setor tunai di atm bank bni sangat membantu. Kalau Bank BCA sih standar aja menurutku.",Bank BNI,positif
"Selain tarik tunai, fitur setor tunai di atm bank bni sangat membantu. Kalau Bank BCA sih standar aja menurutku.",Bank BCA,netral
Satpam di bank bni sigap membantu nasabah yang kebingungan. Kalau Bank BTN sih standar aja menurutku.,Bank BNI,positif
Satpam di bank bni sigap membantu nasabah yang kebingungan. Kalau Bank BTN sih standar aja menurutku.,Bank BTN,netral
"Menurutku, agak kecewa sama Bank BNI, sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank BNI,negatif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank Mandiri ya? Lagi bingung nih.",Bank BNI,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank Mandiri ya? Lagi bingung nih.",Bank Mandiri,netral
sedang mempertimbangkan antara Bank BTN dan Bank Mandiri untuk KPR.,Bank BTN,netral
"Cicilan 0% dari bank bni ngebantu banget buat beli barang elektronik, namun antrian di kantor cabang Bank Mandiri panjangnya bukan main, bisa habis setengah hari.",Bank BNI,positif
"Cicilan 0% dari bank bni ngebantu banget buat beli barang elektronik, namun antrian di kantor cabang Bank Mandiri panjangnya bukan main, bisa habis setengah hari.",Bank Mandiri,negatif
"Tampilan mybca modern dan user-friendly, enak dilihat, beda cerita kalau antrian di kantor cabang Bank BNI panjangnya bukan main, bisa habis setengah hari.",Bank BCA,positif
"Tampilan mybca modern dan user-friendly, enak dilihat, beda cerita kalau antrian di kantor cabang Bank BNI panjangnya bukan main, bisa habis setengah hari.",Bank BNI,negatif
"Kalau boleh jujur, sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot. Beda banget sama Bank BCA yang lebih lancar.",Bank Mandiri,negatif
"Kalau boleh jujur, sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot. Beda banget sama Bank BCA yang lebih lancar.",Bank BCA,positif
baru saja memindahkan rekening gaji saya ke Bank BTN.,Bank BTN,netral
baru saja memindahkan rekening gaji saya ke Bank BTN.,Bank BTN,netral
"Menurutku, agak kecewa sama Bank Mandiri, Livin by Mandiri lemot banget kalau dipakai pas jam sibuk, loadingnya lama.",Bank Mandiri,negatif
"Jujur, biaya admin bulanan Bank BTN lumayan mahal ya, apalagi kalau jarang dipakai. Beda banget sama Bank BNI yang lebih lancar.",Bank BTN,negatif
"Jujur, biaya admin bulanan Bank BTN lumayan mahal ya, apalagi kalau jarang dipakai. Beda banget sama Bank BNI yang lebih lancar.",Bank BNI,positif
"Selain tarik tunai, fitur setor tunai di atm bank bni sangat membantu, sayangnya proses blokir kartu Bank BTN kalau hilang ribet dan butuh waktu lama.",Bank BNI,positif
"Selain tarik tunai, fitur setor tunai di atm bank bni sangat membantu, sayangnya proses blokir kartu Bank BTN kalau hilang ribet dan butuh waktu lama.",Bank BTN,negatif
menggunakan Bank Mandiri untuk keperluan bisnis dan transaksi harian.,Bank Mandiri,netral
"Menurutku, untuk Bank Mandiri, kalau transfer ke sesama Bank Mandiri gratis, jadi sering kupakai, sayangnya proses blokir kartu Bank Mandiri kalau hilang ribet dan butuh waktu lama.",Bank Mandiri,campuran
sedang mempertimbangkan antara Bank Mandiri dan Bank BTN untuk KPR.,Bank Mandiri,netral
sedang mempertimbangkan antara Bank BNI dan Bank BTN untuk KPR.,Bank BNI,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BCA atau Bank Mandiri ya? Lagi bingung nih.",Bank BCA,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BCA atau Bank Mandiri ya? Lagi bingung nih.",Bank Mandiri,netral
Biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Kalau Bank Mandiri sih standar aja menurutku.,Bank BNI,positif
Biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Kalau Bank Mandiri sih standar aja menurutku.,Bank Mandiri,netral
"Jujur, susah banget nyari ATM Bank BTN di daerah saya, harus pergi jauh. Beda banget sama Bank BCA yang lebih lancar.",Bank BTN,negatif
"Jujur, susah banget nyari ATM Bank BTN di daerah saya, harus pergi jauh. Beda banget sama Bank BCA yang lebih lancar.",Bank BCA,positif
rekening Bank Mandiri saya gunakan khusus untuk tabungan.,Bank Mandiri,netral
baru saja memindahkan rekening gaji saya ke Bank BCA.,Bank BCA,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank Mandiri atau Bank BNI ya? Lagi bingung nih.",Bank Mandiri,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank Mandiri atau Bank BNI ya? Lagi bingung nih.",Bank BNI,netral
baru saja memindahkan rekening gaji saya ke Bank Mandiri.,Bank Mandiri,netral
rekening Bank BTN saya gunakan khusus untuk tabungan.,Bank BTN,netral
baru saja memindahkan rekening gaji saya ke Bank Mandiri.,Bank Mandiri,netral
rekening Bank BCA saya gunakan khusus untuk tabungan.,Bank BCA,netral
"Menurutku, agak kecewa sama Bank Mandiri, proses blokir kartu Bank Mandiri kalau hilang ribet dan butuh waktu lama.",Bank Mandiri,negatif
sedang mempertimbangkan antara Bank Mandiri dan Bank BNI untuk KPR.,Bank Mandiri,netral
"Selain tarik tunai, fitur setor tunai di atm bank btn sangat membantu. Kalau Bank BCA sih standar aja menurutku.",Bank BTN,positif
"Selain tarik tunai, fitur setor tunai di atm bank btn sangat membantu. Kalau Bank BCA sih standar aja menurutku.",Bank BCA,netral
"Kalau boleh jujur, untuk Bank Mandiri, pengalaman saya dengan customer service Bank Mandiri selalu baik dan solutif, namun keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising.",Bank Mandiri,campuran
Pemegang kartu debit bank bca sering dapat cashback di supermarket. Kalau Bank Mandiri sih standar aja menurutku.,Bank BCA,positif
Pemegang kartu debit bank bca sering dapat cashback di supermarket. Kalau Bank Mandiri sih standar aja menurutku.,Bank Mandiri,netral
"Pengalaman pribadiku sih, keamanan data di Bank BTN perlu ditingkatkan lagi, masih was-was soal phising. Beda banget sama Bank BCA yang lebih lancar.",Bank BTN,negatif
"Pengalaman pribadiku sih, keamanan data di Bank BTN perlu ditingkatkan lagi, masih was-was soal phising. Beda banget sama Bank BCA yang lebih lancar.",Bank BCA,positif
"Menurutku, antrian di kantor cabang Bank BNI panjangnya bukan main, bisa habis setengah hari. Beda banget sama Bank BCA yang lebih lancar.",Bank BNI,negatif
"Menurutku, antrian di kantor cabang Bank BNI panjangnya bukan main, bisa habis setengah hari. Beda banget sama Bank BCA yang lebih lancar.",Bank BCA,positif
"Sering dapat promo menarik dari kartu kredit bank mandiri, diskonnya lumayan, tapi sering nemu ATM Bank BCA yang uangnya pecahan besar semua, gak ada 50 ribu.",Bank Mandiri,positif
"Sering dapat promo menarik dari kartu kredit bank mandiri, diskonnya lumayan, tapi sering nemu ATM Bank BCA yang uangnya pecahan besar semua, gak ada 50 ribu.",Bank BCA,negatif
saya adalah nasabah Bank BNI sudah 5 tahun.,Bank BNI,netral
menggunakan Bank Mandiri untuk keperluan bisnis dan transaksi harian.,Bank Mandiri,netral
"Menurutku, agak kecewa sama Bank BTN, sempat khawatir dengan kasus skimming di Bank BTN, jadi takut nabung banyak.",Bank BTN,negatif
"Suka banget sama Bank Mandiri, CS Bank Mandiri sangat responsif dan membantu, masalah langsung kelar.",Bank Mandiri,positif
rekening Bank BCA saya gunakan khusus untuk tabungan.,Bank BCA,netral
baru saja memindahkan rekening gaji saya ke Bank BTN.,Bank BTN,netral
saya punya rekening di Bank BNI dan juga di Bank Mandiri.,Bank BNI,netral
"Walaupun antre, pelayanan di teller bank bni efisien dan cepat, beda cerita kalau keamanan data di Bank BCA perlu ditingkatkan lagi, masih was-was soal phising.",Bank BNI,positif
"Walaupun antre, pelayanan di teller bank bni efisien dan cepat, beda cerita kalau keamanan data di Bank BCA perlu ditingkatkan lagi, masih was-was soal phising.",Bank BCA,negatif
"Cs bank bca sangat responsif dan membantu, masalah langsung kelar, tapi aplikasi BTN Mobile sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",Bank BCA,positif
"Cs bank bca sangat responsif dan membantu, masalah langsung kelar, tapi aplikasi BTN Mobile sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",Bank BTN,negatif
"Pengalaman saya dengan customer service bank mandiri selalu baik dan solutif, tapi antrian di kantor cabang Bank BTN panjangnya bukan main, bisa habis setengah hari.",Bank Mandiri,positif
"Pengalaman saya dengan customer service bank mandiri selalu baik dan solutif, tapi antrian di kantor cabang Bank BTN panjangnya bukan main, bisa habis setengah hari.",Bank BTN,negatif
"Suka banget sama Bank BNI, ATM Bank BNI jarang kosong uangnya, selalu terisi.",Bank BNI,positif
"Bank mandiri banyak kerjasama dengan merchant, jadi banyak diskon f&b, di sisi lain biaya transfer ke bank lain dari Bank BNI mahal, beda jauh sama yang lain.",Bank Mandiri,positif
"Bank mandiri banyak kerjasama dengan merchant, jadi banyak diskon f&b, di sisi lain biaya transfer ke bank lain dari Bank BNI mahal, beda jauh sama yang lain.",Bank BNI,negatif
"Kalau boleh jujur, biaya admin bulanan Bank BCA lumayan mahal ya, apalagi kalau jarang dipakai. Beda banget sama Bank BTN yang lebih lancar.",Bank BCA,negatif
"Kalau boleh jujur, biaya admin bulanan Bank BCA lumayan mahal ya, apalagi kalau jarang dipakai. Beda banget sama Bank BTN yang lebih lancar.",Bank BTN,positif
"Sering dapat promo menarik dari kartu kredit bank mandiri, diskonnya lumayan, sayangnya UI/UX dari myBCA agak membingungkan untuk orang tua, terlalu rumit.",Bank Mandiri,positif
"Sering dapat promo menarik dari kartu kredit bank mandiri, diskonnya lumayan, sayangnya UI/UX dari myBCA agak membingungkan untuk orang tua, terlalu rumit.",Bank BCA,negatif
"Kalau boleh jujur, untuk Bank Mandiri, proses verifikasi buka rekening Bank Mandiri via video call cepat dan mudah, tapi kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank Mandiri,campuran
"Sejauh ini, untuk Bank BTN, walaupun antre, pelayanan di teller Bank BTN efisien dan cepat, namun ATM Bank BTN sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BTN,campuran
"Top up e-wallet dari bni mobile banking instan masuknya, padahal susah banget nyari ATM Bank BTN di daerah saya, harus pergi jauh.",Bank BNI,positif
"Top up e-wallet dari bni mobile banking instan masuknya, padahal susah banget nyari ATM Bank BTN di daerah saya, harus pergi jauh.",Bank BTN,negatif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BCA atau Bank BTN ya? Lagi bingung nih.",Bank BCA,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BCA atau Bank BTN ya? Lagi bingung nih.",Bank BTN,netral
saya adalah nasabah Bank BNI sudah 5 tahun.,Bank BNI,netral
"Biaya admin bank btn cukup terjangkau, sesuai dengan layanannya, tapi antrian di kantor cabang Bank Mandiri panjangnya bukan main, bisa habis setengah hari.",Bank BTN,positif
"Biaya admin bank btn cukup terjangkau, sesuai dengan layanannya, tapi antrian di kantor cabang Bank Mandiri panjangnya bukan main, bisa habis setengah hari.",Bank Mandiri,negatif
Proses verifikasi buka rekening bank btn via video call cepat dan mudah. Kalau Bank Mandiri sih standar aja menurutku.,Bank BTN,positif
Proses verifikasi buka rekening bank btn via video call cepat dan mudah. Kalau Bank Mandiri sih standar aja menurutku.,Bank Mandiri,netral
